,AvgAcc,Reg1Acc,Reg2Acc,numsub,numvox,TRs,n_clusters,corrstrength,bootstraps,noiselevel,SNR,reps
0,0.577923307134476,0.5084117133034327,0.6474349009655195,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,65.0
0,0.42185017542764924,0.7842627528165358,0.05943759803876269,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,66.0
0,0.5054430177732123,0.5701369649336099,0.4407490706128147,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,66.0
0,0.11240301082954618,0.17703273299328118,0.047773288665811174,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,67.0
0,0.4044051808547101,0.3813278505819344,0.42748251112748575,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,67.0
0,0.09327241219413188,0.08455857618278571,0.10198624820547803,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,68.0
0,0.6021295181648458,0.5776909111872592,0.6265681251424323,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,68.0
0,0.4895075227375537,0.8301464575958626,0.14886858787924487,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,69.0
0,0.520522154169788,0.541084966751114,0.499959341588462,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,69.0
0,0.204613589264092,0.15228851557493409,0.2569386629532499,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,70.0
0,0.47446957669613765,0.44926430220115376,0.4996748511911215,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,70.0
0,0.11343398168248532,0.17582243942897455,0.0510455239359961,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,71.0
0,0.40997686401634625,0.39429958243823265,0.4256541455944598,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,71.0
0,0.09087586770222168,0.10000000000000471,0.08175173540443866,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,72.0
0,0.40966655899586046,0.4103302940512342,0.4090028239404867,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,72.0
0,0.5053490585939261,0.7879559890647931,0.22274212812305896,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,73.0
0,0.5184856632519438,0.6369335809321642,0.4000377455717233,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,73.0
0,0.3949843428929744,0.2541288619139822,0.5358398238719666,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,74.0
0,0.5746782454970004,0.5687244147481311,0.5806320762458698,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,74.0
0,0.07221941289324087,0.13878067944604272,0.005658146340439014,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,75.0
0,0.5335995810014637,0.3706975768932447,0.6965015851096826,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,75.0
0,0.09078956747740188,0.06115240777698956,0.12042672717781419,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,76.0
0,0.6001209222098085,0.4531852442450316,0.7470566001745855,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,76.0
0,0.6099622935991511,0.6815375698509559,0.5383870173473464,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,77.0
0,0.5245162639037885,0.47581750504967363,0.5732150227579034,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,77.0
0,0.3606560799736249,0.6271960064102221,0.0941161535370277,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,78.0
0,0.603912408396214,0.6333922029854029,0.5744326138070249,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,78.0
0,0.426474536128574,0.717473835080232,0.13547523717691598,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,79.0
0,0.5448997570584828,0.6667958205698244,0.4230036935471413,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,79.0
0,0.6941762607068143,0.7513044238710728,0.6370480975425558,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,80.0
0,0.5012959706454806,0.45462775554695783,0.5479641857440034,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,80.0
0,0.7566756563481623,0.7108730384484332,0.8024782742478912,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,81.0
0,0.5602586544674961,0.4917056516076054,0.6288116573273868,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,81.0
0,0.7678591683939531,0.7256615367878757,0.8100568000000306,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,82.0
0,0.47242103079945286,0.48947391198374257,0.4553681496151632,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,82.0
0,0.45120087590501523,0.15689305510123858,0.7455086967087918,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,83.0
0,0.5291881990148596,0.6495100233660644,0.40886637466365466,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,83.0
0,0.45391913004858364,0.7690575806511221,0.13878067944604527,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,84.0
0,0.6183438358654934,0.6107171585478424,0.6259705131831443,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,84.0
0,0.6514126019997801,0.569395263617435,0.7334299403821254,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,85.0
0,0.40110361285736984,0.26722531654873477,0.534981909166005,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,85.0
0,0.34265723624538186,0.6493846415060698,0.0359298309846939,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,86.0
0,0.48201631597110994,0.5078172655231621,0.45621536641905786,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,86.0
0,0.8010971827787948,0.8189730131065088,0.7832213524510808,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,87.0
0,0.5485379885177734,0.5896499231542073,0.5074260538813394,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,87.0
0,0.35902698662464105,0.1488685878792378,0.5691853853700444,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,88.0
0,0.384196413363705,0.4536600384652289,0.3147327882621812,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,88.0
0,0.10904295455825942,0.10700660713873877,0.11107930197778007,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,89.0
0,0.577962260397398,0.6125735581051502,0.5433509626896458,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,89.0
0,0.11065421821139931,0.15228851557493478,0.06901992084786383,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,90.0
0,0.37626090159661363,0.32650916944798647,0.4260126337452408,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,90.0
0,0.4522290112431019,0.24854790640047436,0.6559101160857295,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,91.0
0,0.45257759262858177,0.498115228267871,0.4070399569892925,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,91.0
0,0.43906096174760734,0.7502484329456626,0.12787349054955213,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,92.0
0,0.580413338518829,0.49368917225285275,0.6671375047848053,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,92.0
0,0.5199297745138022,0.7084418572372381,0.3314176917903663,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,93.0
0,0.44364143294567493,0.45760621187069284,0.42967665402065697,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,93.0
0,0.11279996980461324,0.06287938932696467,0.1627205502822618,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,94.0
0,0.3407296446116445,0.30788321111186007,0.37357607811142896,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,94.0
0,0.2245706505941611,0.07259610795171721,0.37654519323660496,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,95.0
0,0.45264680109014177,0.4193615204302308,0.48593208175005276,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,95.0
0,0.1818462195057594,0.16154866238909482,0.20214377662242397,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,96.0
0,0.5365562919238057,0.3804602832240916,0.6926523006235199,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,96.0
0,0.16767855547403082,0.12573004877850766,0.20962706216955398,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,97.0
0,0.48645884983161625,0.45030055325086044,0.5226171464123721,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,97.0
0,0.18248557076086952,0.1311123787422391,0.23385876277949993,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,98.0
0,0.5351578735793718,0.5499919749656441,0.5203237721930997,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,98.0
0,0.21834671099311237,0.2668743964801946,0.1698190255060301,1.0,500.0,200.0,2.0,0.5,0.0,2.5,0.2,99.0
0,0.5158713897953395,0.6059560021109882,0.42578677747969085,1.0,500.0,200.0,2.0,0.5,10.0,2.5,0.2,99.0
